id,scraped_at,crossing_id,crossing_name,trucks_exit_min,trucks_entry_min,cars_exit_min,cars_entry_min,buses_exit_min,buses_entry_min,data_timestamp,source_hour
4391,2026-07-30T02:44:00Z,budomierz,Budomierz,0,,0,,120,,2026-7-30,2
4389,2026-07-30T02:44:00Z,dolhobyczow,Dołhobyczów,120,,0,,0,,2026-7-30,2
4387,2026-07-30T02:44:00Z,dorohusk,Dorohusk,1080,,,,300,,2026-7-30,2
4390,2026-07-30T02:44:00Z,hrebenne,Hrebenne,480,,0,,120,,2026-7-30,2
4392,2026-07-30T02:44:00Z,korczowa,Korczowa,420,,60,,240,,2026-7-30,2
4395,2026-07-30T02:44:00Z,kroscienko,Krościenko,0,,0,,0,,2026-7-30,2
4394,2026-07-30T02:44:00Z,malhowice,Małhowice,,,0,,0,,2026-7-30,2
4393,2026-07-30T02:44:00Z,medyka,Medyka,420,,0,,180,,2026-7-30,2
4388,2026-07-30T02:44:00Z,zosin,Zosin,60,,0,,0,,2026-7-30,2
4400,2026-07-30T05:46:00Z,budomierz,Budomierz,0,,0,,120,,2026-7-30,5
4398,2026-07-30T05:46:00Z,dolhobyczow,Dołhobyczów,180,,0,,0,,2026-7-30,5
4396,2026-07-30T05:46:00Z,dorohusk,Dorohusk,1140,,,,180,,2026-7-30,5
4399,2026-07-30T05:46:00Z,hrebenne,Hrebenne,720,,0,,60,,2026-7-30,5
4401,2026-07-30T05:46:00Z,korczowa,Korczowa,240,,60,,360,,2026-7-30,5
4404,2026-07-30T05:46:00Z,kroscienko,Krościenko,0,,0,,0,,2026-7-30,5
4403,2026-07-30T05:46:00Z,malhowice,Małhowice,,,0,,0,,2026-7-30,5
4402,2026-07-30T05:46:00Z,medyka,Medyka,480,,0,,60,,2026-7-30,5
4397,2026-07-30T05:46:00Z,zosin,Zosin,0,,0,,0,,2026-7-30,5
