id,scraped_at,crossing_id,crossing_name,dpsu_name,trucks_waiting,cars_waiting,cars_per_hour,load_color,state,closure_flag,parse_miss_flag,character,category,location,lat,lng,camera_url,source_updated_kyiv,source_updated_utc,reading_age_seconds,state_of_busy_raw,restricted_flag,ts_synthetic
16500,2026-08-26T02:26:00Z,budomierz,Budomierz,Грушів - Будомєж,14,0,40,green,відкритий,0,0,"пасажирський, вантажний до 7,5 т (з 15.06.2022 по 14.12.2022), пасажирські автобуси, легкові автомобілі, пішохідний ((пропуск пішоходів не здійснюється))","міжнародний, цілодобовий","Львівська область, Яворівський район",50.096922,23.279205,,2026-08-26 05:21:11,2026-08-26T02:21:11Z,289,Кількість легкових авто перед ППр: 0 <br> Швидкість оформлення легкових авто: 40 авто/год <br> Кількість вантажних авто перед ППр: 14,0,0
16498,2026-08-26T02:26:00Z,dolhobyczow,Dołhobyczów,Угринів - Долгобичув,280,0,40,green,відкритий,0,0,"пасажирський, вантажний до 7,5 т (з 01.09.2022), легкові автомобілі, пішохідний (на вихід з України з метою евакуації) ((пропуск пішоходів не здійснюється))","міжнародний, цілодобовий","Львівська область, Яворівський район",50.578315,24.091082,,2026-08-26 05:20:46,2026-08-26T02:20:46Z,314,Кількість легкових авто перед ППр: 0 <br> Швидкість оформлення легкових авто: 40 авто/год <br> Кількість вантажних авто перед ППр: 280,0,0
16501,2026-08-26T02:26:00Z,hrebenne,Hrebenne,Рава-Руська автомобільний,651,0,67,green,відкритий,0,0,"пасажирський, вантажний, пасажирські автобуси, легкові автомобілі, пішохідний (пропуск пішоходів не здійснюється))","міжнародний, цілодобовий","Львівська область, Жовківський район",50.274425,23.588896,,2026-08-26 05:20:58,2026-08-26T02:20:58Z,302,Кількість легкових авто перед ППр: 0 <br> Швидкість оформлення легкових авто: 67 авто/год <br> Кількість вантажних авто перед ППр: 651,0,0
16502,2026-08-26T02:26:00Z,korczowa,Korczowa,Краківець - Корчова,744,0,73,green,відкритий,0,0,"пасажирський, вантажний (пропуск пішоходів не здійснюється)","міжнародний, цілодобовий","Львівська область, Яворівський район",49.954428,23.116649,,2026-08-26 05:21:28,2026-08-26T02:21:28Z,272,Кількість легкових авто перед ППр: 0 <br> Швидкість оформлення легкових авто: 73 авто/год <br> Кількість вантажних авто перед ППр: 744,0,0
16504,2026-08-26T02:26:00Z,kroscienko,Krościenko,Смільниця - Кросьценко,0,0,21,green,відкритий,0,0,"пасажирський, вантажний до 9,5 т, пасажирські автобуси, легкові автомобілі, пішохідний (пропуск пішоходів не здійснюється)","міжнародний, цілодобовий",Львівська область/Старосамбірський,49.481184,22.701526,,2026-08-26 05:22:06,2026-08-26T02:22:06Z,234,Кількість легкових авто перед ППр: 0 <br> Швидкість оформлення легкових авто: 21 авто/год <br> Кількість вантажних авто перед ППр: 0,0,0
16506,2026-08-26T02:26:00Z,malhowice,Małhowice,Нижанковичі-Мальховіце,0,0,21,green,відкритий,0,0,"кордон не можуть перетинати пусті цистерни, які призначені для перевезення небезпечних вантажів, у тому числі ПММ (пропуск пішоходів не здійснюється)","місце пропуску вантажних т/з масою понад 7,5 т, без вантажу",Львівська область,49.694185,22.817063,,2026-08-26 05:22:14,2026-08-26T02:22:14Z,226,Кількість легкових авто перед ППр: 0 <br> Швидкість оформлення легкових авто: 21 авто/год <br> Кількість вантажних авто перед ППр: 0,0,0
16503,2026-08-26T02:26:00Z,medyka,Medyka,Шегині - Медика,898,0,68,green,відкритий,0,0,"пасажирський, вантажний, пасажирські автобуси, легкові автомобілі, пішохідний (пропуск пішоходів не здійснюється)","міжнародний, цілодобовий","Львівська область, Мостиський район",49.799853,22.950834,,2026-08-26 05:21:59,2026-08-26T02:21:59Z,241,Кількість легкових авто перед ППр: 0 <br> Швидкість оформлення легкових авто: 68 авто/год <br> Кількість вантажних авто перед ППр: 898,0,0
16514,2026-08-26T03:32:00Z,dorohusk,Dorohusk,Ягодин - Дорогуськ,2367,,58,green,відкритий,0,0,"вантажний, лише вантажні понад 7.5 т та автобуси (пропуску пішоходів не здійснюється)","міжнародний, цілодобовий","Волинська область, Любомильський район",51.188238,23.812087,,2026-08-26 06:20:50,2026-08-26T03:20:50Z,670,Кількість легкових авто перед ППр: Пропуск легкових автомобілів тимчасово не здійснюється <br> Швидкість оформлення легкових авто: 58 авто/год <br> Кількість вантажних авто перед ППр: 2367,0,0
16508,2026-08-26T03:32:00Z,zosin,Zosin,Устилуг - Зосін,530,20,46,blue,відкритий,0,0,"пасажирський, вантажний до 7.5 т (з 13.06.2022 по 12.12.2022) (пропуск пішоходів не здійснюється)","міжнародний, цілодобовий",Волинська область,50.856037,24.143464,,2026-08-26 06:20:36,2026-08-26T03:20:36Z,684,Кількість легкових авто перед ППр: 20 <br> Швидкість оформлення легкових авто: 46 авто/год <br> Кількість вантажних авто перед ППр: 530,0,0
16545,2026-08-26T07:23:00Z,budomierz,Budomierz,Грушів - Будомєж,18,0,40,green,відкритий,0,0,"пасажирський, вантажний до 7,5 т (з 15.06.2022 по 14.12.2022), пасажирські автобуси, легкові автомобілі, пішохідний ((пропуск пішоходів не здійснюється))","міжнародний, цілодобовий","Львівська область, Яворівський район",50.096922,23.279205,,2026-08-26 09:05:19,2026-08-26T06:05:19Z,4661,Кількість легкових авто перед ППр: 0 <br> Швидкість оформлення легкових авто: 40 авто/год <br> Кількість вантажних авто перед ППр: 18,0,0
16543,2026-08-26T07:23:00Z,dolhobyczow,Dołhobyczów,Угринів - Долгобичув,268,20,40,green,відкритий,0,0,"пасажирський, вантажний до 7,5 т (з 01.09.2022), легкові автомобілі, пішохідний (на вихід з України з метою евакуації) ((пропуск пішоходів не здійснюється))","міжнародний, цілодобовий","Львівська область, Яворівський район",50.578315,24.091082,,2026-08-26 09:04:43,2026-08-26T06:04:43Z,4697,Кількість легкових авто перед ППр: 20 <br> Швидкість оформлення легкових авто: 40 авто/год <br> Кількість вантажних авто перед ППр: 268,0,0
16550,2026-08-26T07:23:00Z,dorohusk,Dorohusk,Ягодин - Дорогуськ,2334,,58,green,відкритий,0,0,"вантажний, лише вантажні понад 7.5 т та автобуси (пропуску пішоходів не здійснюється)","міжнародний, цілодобовий","Волинська область, Любомильський район",51.188238,23.812087,,2026-08-26 10:06:37,2026-08-26T07:06:37Z,983,Кількість легкових авто перед ППр: Пропуск легкових автомобілів тимчасово не здійснюється <br> Швидкість оформлення легкових авто: 58 авто/год <br> Кількість вантажних авто перед ППр: 2334,0,0
16546,2026-08-26T07:23:00Z,hrebenne,Hrebenne,Рава-Руська автомобільний,623,10,67,green,відкритий,0,0,"пасажирський, вантажний, пасажирські автобуси, легкові автомобілі, пішохідний (пропуск пішоходів не здійснюється))","міжнародний, цілодобовий","Львівська область, Жовківський район",50.274425,23.588896,,2026-08-26 09:05:05,2026-08-26T06:05:05Z,4675,Кількість легкових авто перед ППр: 10 <br> Швидкість оформлення легкових авто: 67 авто/год <br> Кількість вантажних авто перед ППр: 623,0,0
16547,2026-08-26T07:23:00Z,korczowa,Korczowa,Краківець - Корчова,712,20,73,green,відкритий,0,0,"пасажирський, вантажний (пропуск пішоходів не здійснюється)","міжнародний, цілодобовий","Львівська область, Яворівський район",49.954428,23.116649,,2026-08-26 09:05:41,2026-08-26T06:05:41Z,4639,Кількість легкових авто перед ППр: 20 <br> Швидкість оформлення легкових авто: 73 авто/год <br> Кількість вантажних авто перед ППр: 712,0,0
16549,2026-08-26T07:23:00Z,kroscienko,Krościenko,Смільниця - Кросьценко,1,1,21,green,відкритий,0,0,"пасажирський, вантажний до 9,5 т, пасажирські автобуси, легкові автомобілі, пішохідний (пропуск пішоходів не здійснюється)","міжнародний, цілодобовий",Львівська область/Старосамбірський,49.481184,22.701526,,2026-08-26 09:06:21,2026-08-26T06:06:21Z,4599,Кількість легкових авто перед ППр: 1 <br> Швидкість оформлення легкових авто: 21 авто/год <br> Кількість вантажних авто перед ППр: 1,0,0
16548,2026-08-26T07:23:00Z,medyka,Medyka,Шегині - Медика,881,35,68,green,відкритий,0,0,"пасажирський, вантажний, пасажирські автобуси, легкові автомобілі, пішохідний (пропуск пішоходів не здійснюється)","міжнародний, цілодобовий","Львівська область, Мостиський район",49.799853,22.950834,,2026-08-26 09:06:01,2026-08-26T06:06:01Z,4619,Кількість легкових авто перед ППр: 35 <br> Швидкість оформлення легкових авто: 68 авто/год <br> Кількість вантажних авто перед ППр: 881,0,0
16544,2026-08-26T07:23:00Z,zosin,Zosin,Устилуг - Зосін,542,25,46,blue,відкритий,0,0,"пасажирський, вантажний до 7.5 т (з 13.06.2022 по 12.12.2022) (пропуск пішоходів не здійснюється)","міжнародний, цілодобовий",Волинська область,50.856037,24.143464,,2026-08-26 10:06:59,2026-08-26T07:06:59Z,961,Кількість легкових авто перед ППр: 25 <br> Швидкість оформлення легкових авто: 46 авто/год <br> Кількість вантажних авто перед ППр: 542,0,0
16568,2026-08-26T09:09:00Z,dorohusk,Dorohusk,Ягодин - Дорогуськ,2389,,58,green,відкритий,0,0,"вантажний, лише вантажні понад 7.5 т та автобуси (пропуску пішоходів не здійснюється)","міжнародний, цілодобовий","Волинська область, Любомильський район",51.188238,23.812087,,2026-08-26 12:06:29,2026-08-26T09:06:29Z,151,Кількість легкових авто перед ППр: Пропуск легкових автомобілів тимчасово не здійснюється <br> Швидкість оформлення легкових авто: 58 авто/год <br> Кількість вантажних авто перед ППр: 2389,0,0
16562,2026-08-26T09:09:00Z,zosin,Zosin,Устилуг - Зосін,494,30,46,blue,відкритий,0,0,"пасажирський, вантажний до 7.5 т (з 13.06.2022 по 12.12.2022) (пропуск пішоходів не здійснюється)","міжнародний, цілодобовий",Волинська область,50.856037,24.143464,,2026-08-26 12:06:54,2026-08-26T09:06:54Z,126,Кількість легкових авто перед ППр: 30 <br> Швидкість оформлення легкових авто: 46 авто/год <br> Кількість вантажних авто перед ППр: 494,0,0
