id,scraped_at,crossing_id,crossing_name,trucks_exit_min,trucks_entry_min,cars_exit_min,cars_entry_min,buses_exit_min,buses_entry_min,data_timestamp,source_hour
4031,2026-07-24T03:16:00Z,budomierz,Budomierz,120,,0,,30,,2026-7-24,3
4029,2026-07-24T03:16:00Z,dolhobyczow,Dołhobyczów,120,,0,,0,,2026-7-24,3
4027,2026-07-24T03:16:00Z,dorohusk,Dorohusk,960,,,,120,,2026-7-24,3
4030,2026-07-24T03:16:00Z,hrebenne,Hrebenne,540,,60,,180,,2026-7-24,3
4032,2026-07-24T03:16:00Z,korczowa,Korczowa,300,,120,,120,,2026-7-24,3
4035,2026-07-24T03:16:00Z,kroscienko,Krościenko,60,,0,,0,,2026-7-24,3
4034,2026-07-24T03:16:00Z,malhowice,Małhowice,,,0,,0,,2026-7-24,3
4033,2026-07-24T03:16:00Z,medyka,Medyka,720,,0,,180,,2026-7-24,3
4028,2026-07-24T03:16:00Z,zosin,Zosin,0,,0,,0,,2026-7-24,3
4040,2026-07-24T08:33:00Z,budomierz,Budomierz,0,,0,,0,,2026-7-24,8
4038,2026-07-24T08:33:00Z,dolhobyczow,Dołhobyczów,0,,0,,0,,2026-7-24,8
4036,2026-07-24T08:33:00Z,dorohusk,Dorohusk,1200,,,,120,,2026-7-24,8
4039,2026-07-24T08:33:00Z,hrebenne,Hrebenne,900,,0,,0,,2026-7-24,8
4041,2026-07-24T08:33:00Z,korczowa,Korczowa,360,,60,,120,,2026-7-24,8
4044,2026-07-24T08:33:00Z,kroscienko,Krościenko,0,,0,,0,,2026-7-24,8
4043,2026-07-24T08:33:00Z,malhowice,Małhowice,,,0,,0,,2026-7-24,8
4042,2026-07-24T08:33:00Z,medyka,Medyka,720,,0,,0,,2026-7-24,8
4037,2026-07-24T08:33:00Z,zosin,Zosin,60,,0,,0,,2026-7-24,8
4049,2026-07-24T11:05:00Z,budomierz,Budomierz,0,,60,,0,,2026-7-24,11
4047,2026-07-24T11:05:00Z,dolhobyczow,Dołhobyczów,0,,0,,0,,2026-7-24,11
4045,2026-07-24T11:05:00Z,dorohusk,Dorohusk,1080,,,,60,,2026-7-24,11
4048,2026-07-24T11:05:00Z,hrebenne,Hrebenne,900,,0,,0,,2026-7-24,11
4050,2026-07-24T11:05:00Z,korczowa,Korczowa,420,,60,,0,,2026-7-24,11
4053,2026-07-24T11:05:00Z,kroscienko,Krościenko,0,,0,,0,,2026-7-24,11
4052,2026-07-24T11:05:00Z,malhowice,Małhowice,,,0,,0,,2026-7-24,11
4051,2026-07-24T11:05:00Z,medyka,Medyka,780,,0,,0,,2026-7-24,11
4046,2026-07-24T11:05:00Z,zosin,Zosin,60,,0,,0,,2026-7-24,11
4058,2026-07-24T13:55:00Z,budomierz,Budomierz,0,,60,,0,,2026-7-24,13
4056,2026-07-24T13:55:00Z,dolhobyczow,Dołhobyczów,0,,0,,0,,2026-7-24,13
4054,2026-07-24T13:55:00Z,dorohusk,Dorohusk,1080,,,,60,,2026-7-24,13
4057,2026-07-24T13:55:00Z,hrebenne,Hrebenne,900,,0,,0,,2026-7-24,13
4059,2026-07-24T13:55:00Z,korczowa,Korczowa,420,,60,,0,,2026-7-24,13
4062,2026-07-24T13:55:00Z,kroscienko,Krościenko,0,,0,,0,,2026-7-24,13
4061,2026-07-24T13:55:00Z,malhowice,Małhowice,,,0,,0,,2026-7-24,13
4060,2026-07-24T13:55:00Z,medyka,Medyka,780,,0,,0,,2026-7-24,13
4055,2026-07-24T13:55:00Z,zosin,Zosin,60,,0,,0,,2026-7-24,13
4067,2026-07-24T16:46:00Z,budomierz,Budomierz,60,,120,,0,,2026-7-24,16
4065,2026-07-24T16:46:00Z,dolhobyczow,Dołhobyczów,60,,0,,0,,2026-7-24,16
4063,2026-07-24T16:46:00Z,dorohusk,Dorohusk,1500,,,,0,,2026-7-24,16
4066,2026-07-24T16:46:00Z,hrebenne,Hrebenne,960,,60,,0,,2026-7-24,16
4068,2026-07-24T16:46:00Z,korczowa,Korczowa,660,,60,,60,,2026-7-24,16
4071,2026-07-24T16:46:00Z,kroscienko,Krościenko,60,,0,,0,,2026-7-24,16
4070,2026-07-24T16:46:00Z,malhowice,Małhowice,,,0,,0,,2026-7-24,16
4069,2026-07-24T16:46:00Z,medyka,Medyka,840,,0,,0,,2026-7-24,16
4064,2026-07-24T16:46:00Z,zosin,Zosin,60,,60,,0,,2026-7-24,16
4076,2026-07-24T19:36:00Z,budomierz,Budomierz,120,,0,,0,,2026-7-24,19
4074,2026-07-24T19:36:00Z,dolhobyczow,Dołhobyczów,60,,0,,0,,2026-7-24,19
4072,2026-07-24T19:36:00Z,dorohusk,Dorohusk,1800,,,,0,,2026-7-24,19
4075,2026-07-24T19:36:00Z,hrebenne,Hrebenne,960,,0,,0,,2026-7-24,19
4077,2026-07-24T19:36:00Z,korczowa,Korczowa,1080,,0,,0,,2026-7-24,19
4080,2026-07-24T19:36:00Z,kroscienko,Krościenko,120,,0,,0,,2026-7-24,19
4079,2026-07-24T19:36:00Z,malhowice,Małhowice,,,0,,0,,2026-7-24,19
4078,2026-07-24T19:36:00Z,medyka,Medyka,960,,0,,0,,2026-7-24,19
4073,2026-07-24T19:36:00Z,zosin,Zosin,60,,0,,0,,2026-7-24,19
