id,scraped_at,crossing_id,crossing_name,trucks_exit_min,trucks_entry_min,cars_exit_min,cars_entry_min,buses_exit_min,buses_entry_min,data_timestamp,source_hour
5612,2026-08-17T01:37:00Z,budomierz,Budomierz,0,,0,,0,,2026-8-17,1
5610,2026-08-17T01:37:00Z,dolhobyczow,Dołhobyczów,0,,0,,0,,2026-8-17,1
5608,2026-08-17T01:37:00Z,dorohusk,Dorohusk,300,,,,120,,2026-8-17,1
5611,2026-08-17T01:37:00Z,hrebenne,Hrebenne,0,,0,,180,,2026-8-17,1
5613,2026-08-17T01:37:00Z,korczowa,Korczowa,0,,60,,60,,2026-8-17,1
5616,2026-08-17T01:37:00Z,kroscienko,Krościenko,0,,0,,0,,2026-8-17,1
5615,2026-08-17T01:37:00Z,malhowice,Małhowice,,,0,,0,,2026-8-17,1
5614,2026-08-17T01:37:00Z,medyka,Medyka,,,,,,,2026-8-17,1
5609,2026-08-17T01:37:00Z,zosin,Zosin,0,,0,,0,,2026-8-17,1
5621,2026-08-17T03:53:00Z,budomierz,Budomierz,0,,60,,60,,2026-8-17,3
5619,2026-08-17T03:53:00Z,dolhobyczow,Dołhobyczów,0,,0,,0,,2026-8-17,3
5617,2026-08-17T03:53:00Z,dorohusk,Dorohusk,0,,,,300,,2026-8-17,3
5620,2026-08-17T03:53:00Z,hrebenne,Hrebenne,0,,0,,120,,2026-8-17,3
5622,2026-08-17T03:53:00Z,korczowa,Korczowa,0,,60,,180,,2026-8-17,3
5625,2026-08-17T03:53:00Z,kroscienko,Krościenko,0,,0,,0,,2026-8-17,3
5624,2026-08-17T03:53:00Z,malhowice,Małhowice,,,0,,0,,2026-8-17,3
5623,2026-08-17T03:53:00Z,medyka,Medyka,0,,0,,0,,2026-8-17,3
5618,2026-08-17T03:53:00Z,zosin,Zosin,0,,0,,0,,2026-8-17,3
5630,2026-08-17T07:03:00Z,budomierz,Budomierz,0,,0,,0,,2026-8-17,7
5628,2026-08-17T07:03:00Z,dolhobyczow,Dołhobyczów,0,,0,,0,,2026-8-17,7
5626,2026-08-17T07:03:00Z,dorohusk,Dorohusk,0,,,,180,,2026-8-17,7
5629,2026-08-17T07:03:00Z,hrebenne,Hrebenne,0,,0,,0,,2026-8-17,7
5631,2026-08-17T07:03:00Z,korczowa,Korczowa,0,,60,,180,,2026-8-17,7
5634,2026-08-17T07:03:00Z,kroscienko,Krościenko,0,,0,,0,,2026-8-17,7
5633,2026-08-17T07:03:00Z,malhowice,Małhowice,,,0,,0,,2026-8-17,7
5632,2026-08-17T07:03:00Z,medyka,Medyka,0,,60,,300,,2026-8-17,7
5627,2026-08-17T07:03:00Z,zosin,Zosin,0,,0,,0,,2026-8-17,7
5639,2026-08-17T09:47:00Z,budomierz,Budomierz,0,,0,,0,,2026-8-17,9
5637,2026-08-17T09:47:00Z,dolhobyczow,Dołhobyczów,0,,0,,0,,2026-8-17,9
5635,2026-08-17T09:47:00Z,dorohusk,Dorohusk,0,,,,180,,2026-8-17,9
5638,2026-08-17T09:47:00Z,hrebenne,Hrebenne,0,,0,,0,,2026-8-17,9
5640,2026-08-17T09:47:00Z,korczowa,Korczowa,0,,60,,180,,2026-8-17,9
5643,2026-08-17T09:47:00Z,kroscienko,Krościenko,0,,0,,0,,2026-8-17,9
5642,2026-08-17T09:47:00Z,malhowice,Małhowice,,,0,,0,,2026-8-17,9
5641,2026-08-17T09:47:00Z,medyka,Medyka,0,,60,,300,,2026-8-17,9
5636,2026-08-17T09:47:00Z,zosin,Zosin,0,,0,,0,,2026-8-17,9
5648,2026-08-17T12:52:00Z,budomierz,Budomierz,0,,0,,0,,2026-8-17,12
5646,2026-08-17T12:52:00Z,dolhobyczow,Dołhobyczów,0,,0,,0,,2026-8-17,12
5644,2026-08-17T12:52:00Z,dorohusk,Dorohusk,0,,,,30,,2026-8-17,12
5647,2026-08-17T12:52:00Z,hrebenne,Hrebenne,60,,0,,0,,2026-8-17,12
5649,2026-08-17T12:52:00Z,korczowa,Korczowa,0,,60,,60,,2026-8-17,12
5652,2026-08-17T12:52:00Z,kroscienko,Krościenko,0,,0,,0,,2026-8-17,12
5651,2026-08-17T12:52:00Z,malhowice,Małhowice,,,0,,0,,2026-8-17,12
5650,2026-08-17T12:52:00Z,medyka,Medyka,0,,60,,180,,2026-8-17,12
5645,2026-08-17T12:52:00Z,zosin,Zosin,0,,0,,0,,2026-8-17,12
5657,2026-08-17T15:29:00Z,budomierz,Budomierz,0,,0,,0,,2026-8-17,15
