id,scraped_at,crossing_id,crossing_name,trucks_exit_min,trucks_entry_min,cars_exit_min,cars_entry_min,buses_exit_min,buses_entry_min,data_timestamp,source_hour
3383,2026-07-15T02:01:00Z,budomierz,Budomierz,0,,0,,60,,2026-7-15,2
3381,2026-07-15T02:01:00Z,dolhobyczow,Dołhobyczów,240,,0,,0,,2026-7-15,2
3379,2026-07-15T02:01:00Z,dorohusk,Dorohusk,360,,,,180,,2026-7-15,2
3382,2026-07-15T02:01:00Z,hrebenne,Hrebenne,120,,0,,0,,2026-7-15,2
3384,2026-07-15T02:01:00Z,korczowa,Korczowa,60,,60,,180,,2026-7-15,2
3387,2026-07-15T02:01:00Z,kroscienko,Krościenko,60,,0,,0,,2026-7-15,2
3386,2026-07-15T02:01:00Z,malhowice,Małhowice,,,0,,0,,2026-7-15,2
3385,2026-07-15T02:01:00Z,medyka,Medyka,300,,0,,120,,2026-7-15,2
3380,2026-07-15T02:01:00Z,zosin,Zosin,0,,0,,0,,2026-7-15,2
3392,2026-07-15T02:50:00Z,budomierz,Budomierz,0,,0,,60,,2026-7-15,2
3390,2026-07-15T02:50:00Z,dolhobyczow,Dołhobyczów,240,,0,,0,,2026-7-15,2
3388,2026-07-15T02:50:00Z,dorohusk,Dorohusk,360,,,,180,,2026-7-15,2
3391,2026-07-15T02:50:00Z,hrebenne,Hrebenne,120,,0,,0,,2026-7-15,2
3393,2026-07-15T02:50:00Z,korczowa,Korczowa,60,,60,,180,,2026-7-15,2
3396,2026-07-15T02:50:00Z,kroscienko,Krościenko,60,,0,,0,,2026-7-15,2
3395,2026-07-15T02:50:00Z,malhowice,Małhowice,,,0,,0,,2026-7-15,2
3394,2026-07-15T02:50:00Z,medyka,Medyka,300,,0,,120,,2026-7-15,2
3389,2026-07-15T02:50:00Z,zosin,Zosin,0,,0,,0,,2026-7-15,2
3401,2026-07-15T05:01:00Z,budomierz,Budomierz,0,,0,,60,,2026-7-15,5
3399,2026-07-15T05:01:00Z,dolhobyczow,Dołhobyczów,240,,0,,0,,2026-7-15,5
3397,2026-07-15T05:01:00Z,dorohusk,Dorohusk,480,,,,180,,2026-7-15,5
3400,2026-07-15T05:01:00Z,hrebenne,Hrebenne,120,,0,,60,,2026-7-15,5
3402,2026-07-15T05:01:00Z,korczowa,Korczowa,60,,60,,180,,2026-7-15,5
3405,2026-07-15T05:01:00Z,kroscienko,Krościenko,60,,0,,0,,2026-7-15,5
3404,2026-07-15T05:01:00Z,malhowice,Małhowice,,,0,,0,,2026-7-15,5
3403,2026-07-15T05:01:00Z,medyka,Medyka,360,,0,,240,,2026-7-15,5
3398,2026-07-15T05:01:00Z,zosin,Zosin,60,,0,,0,,2026-7-15,5
3410,2026-07-15T05:36:00Z,budomierz,Budomierz,0,,0,,60,,2026-7-15,5
3408,2026-07-15T05:36:00Z,dolhobyczow,Dołhobyczów,240,,0,,0,,2026-7-15,5
3406,2026-07-15T05:36:00Z,dorohusk,Dorohusk,480,,,,180,,2026-7-15,5
3409,2026-07-15T05:36:00Z,hrebenne,Hrebenne,120,,0,,60,,2026-7-15,5
3411,2026-07-15T05:36:00Z,korczowa,Korczowa,60,,60,,180,,2026-7-15,5
3414,2026-07-15T05:36:00Z,kroscienko,Krościenko,60,,0,,0,,2026-7-15,5
3413,2026-07-15T05:36:00Z,malhowice,Małhowice,,,0,,0,,2026-7-15,5
3412,2026-07-15T05:36:00Z,medyka,Medyka,360,,0,,240,,2026-7-15,5
3407,2026-07-15T05:36:00Z,zosin,Zosin,60,,0,,0,,2026-7-15,5
3419,2026-07-15T08:01:00Z,budomierz,Budomierz,0,,0,,60,,2026-7-15,8
3417,2026-07-15T08:01:00Z,dolhobyczow,Dołhobyczów,120,,0,,0,,2026-7-15,8
3415,2026-07-15T08:01:00Z,dorohusk,Dorohusk,600,,,,120,,2026-7-15,8
3418,2026-07-15T08:01:00Z,hrebenne,Hrebenne,120,,0,,0,,2026-7-15,8
3420,2026-07-15T08:01:00Z,korczowa,Korczowa,0,,0,,180,,2026-7-15,8
3423,2026-07-15T08:01:00Z,kroscienko,Krościenko,0,,0,,0,,2026-7-15,8
3422,2026-07-15T08:01:00Z,malhowice,Małhowice,,,0,,0,,2026-7-15,8
3421,2026-07-15T08:01:00Z,medyka,Medyka,300,,0,,0,,2026-7-15,8
3416,2026-07-15T08:01:00Z,zosin,Zosin,0,,0,,0,,2026-7-15,8
3428,2026-07-15T08:22:00Z,budomierz,Budomierz,0,,0,,60,,2026-7-15,8
3426,2026-07-15T08:22:00Z,dolhobyczow,Dołhobyczów,120,,0,,0,,2026-7-15,8
3424,2026-07-15T08:22:00Z,dorohusk,Dorohusk,600,,,,120,,2026-7-15,8
3427,2026-07-15T08:22:00Z,hrebenne,Hrebenne,120,,0,,0,,2026-7-15,8
3429,2026-07-15T08:22:00Z,korczowa,Korczowa,0,,0,,180,,2026-7-15,8
