id,scraped_at,crossing_id,crossing_name,trucks_exit_min,trucks_entry_min,cars_exit_min,cars_entry_min,buses_exit_min,buses_entry_min,data_timestamp,source_hour
1475,2026-06-27T02:00:00Z,budomierz,Budomierz,180,,0,,0,,2026-6-27,2
1473,2026-06-27T02:00:00Z,dolhobyczow,Dołhobyczów,180,,0,,0,,2026-6-27,2
1471,2026-06-27T02:00:00Z,dorohusk,Dorohusk,840,,,,,,2026-6-27,2
1474,2026-06-27T02:00:00Z,hrebenne,Hrebenne,1200,,0,,180,,2026-6-27,2
1476,2026-06-27T02:00:00Z,korczowa,Korczowa,300,,0,,120,,2026-6-27,2
1479,2026-06-27T02:00:00Z,kroscienko,Krościenko,60,,0,,0,,2026-6-27,2
1478,2026-06-27T02:00:00Z,malhowice,Małhowice,,,0,,0,,2026-6-27,2
1477,2026-06-27T02:00:00Z,medyka,Medyka,720,,,,,,2026-6-27,2
1472,2026-06-27T02:00:00Z,zosin,Zosin,120,,60,,60,,2026-6-27,2
1484,2026-06-27T03:55:00Z,budomierz,Budomierz,180,,0,,0,,2026-6-27,3
1482,2026-06-27T03:55:00Z,dolhobyczow,Dołhobyczów,180,,0,,0,,2026-6-27,3
1480,2026-06-27T03:55:00Z,dorohusk,Dorohusk,840,,,,60,,2026-6-27,3
1483,2026-06-27T03:55:00Z,hrebenne,Hrebenne,1200,,0,,180,,2026-6-27,3
1485,2026-06-27T03:55:00Z,korczowa,Korczowa,300,,0,,120,,2026-6-27,3
1488,2026-06-27T03:55:00Z,kroscienko,Krościenko,60,,0,,0,,2026-6-27,3
1487,2026-06-27T03:55:00Z,malhowice,Małhowice,,,0,,0,,2026-6-27,3
1486,2026-06-27T03:55:00Z,medyka,Medyka,720,,0,,0,,2026-6-27,3
1481,2026-06-27T03:55:00Z,zosin,Zosin,120,,60,,60,,2026-6-27,3
1493,2026-06-27T05:00:00Z,budomierz,Budomierz,180,,0,,60,,2026-6-27,5
1491,2026-06-27T05:00:00Z,dolhobyczow,Dołhobyczów,240,,0,,0,,2026-6-27,5
1489,2026-06-27T05:00:00Z,dorohusk,Dorohusk,1140,,,,60,,2026-6-27,5
1492,2026-06-27T05:00:00Z,hrebenne,Hrebenne,1140,,0,,120,,2026-6-27,5
1494,2026-06-27T05:00:00Z,korczowa,Korczowa,240,,60,,180,,2026-6-27,5
1497,2026-06-27T05:00:00Z,kroscienko,Krościenko,0,,0,,0,,2026-6-27,5
1496,2026-06-27T05:00:00Z,malhowice,Małhowice,,,0,,0,,2026-6-27,5
1495,2026-06-27T05:00:00Z,medyka,Medyka,840,,60,,120,,2026-6-27,5
1490,2026-06-27T05:00:00Z,zosin,Zosin,120,,60,,60,,2026-6-27,5
1502,2026-06-27T08:00:00Z,budomierz,Budomierz,240,,0,,60,,2026-6-27,8
1500,2026-06-27T08:00:00Z,dolhobyczow,Dołhobyczów,240,,0,,0,,2026-6-27,8
1498,2026-06-27T08:00:00Z,dorohusk,Dorohusk,1380,,,,60,,2026-6-27,8
1501,2026-06-27T08:00:00Z,hrebenne,Hrebenne,1080,,0,,60,,2026-6-27,8
1503,2026-06-27T08:00:00Z,korczowa,Korczowa,180,,60,,180,,2026-6-27,8
1506,2026-06-27T08:00:00Z,kroscienko,Krościenko,0,,0,,0,,2026-6-27,8
1505,2026-06-27T08:00:00Z,malhowice,Małhowice,,,0,,60,,2026-6-27,8
1504,2026-06-27T08:00:00Z,medyka,Medyka,960,,120,,180,,2026-6-27,8
1499,2026-06-27T08:00:00Z,zosin,Zosin,120,,60,,60,,2026-6-27,8
